crime,scope,t,trend,trend_season,shared_time_effect
robbery,CSP,29,-8.685243638889565,-8.629024096467711,0.05665676276380093
robbery,CSP,30,-8.663031970759386,-8.628114431847303,0.021145267685014686
robbery,CSP,31,-8.63713289764245,-8.651547188367351,0.1087452531322633
robbery,CSP,32,-8.609268601010154,-8.609268601010154,0.06183327991569839
robbery,CSP,33,-8.581161262333886,-8.524941719912032,0.008797696944625118
robbery,CSP,34,-8.554533063085042,-8.51961552417296,-0.030122188043908347
robbery,CSP,35,-8.531027901671173,-8.545442192396074,-0.008661985634811308
robbery,CSP,36,-8.511118329914844,-8.511118329914844,0.009078663052974998
robbery,CSP,37,-8.494375194718007,-8.438155652296153,-0.08985650005051668
robbery,CSP,38,-8.480346148000734,-8.445428609088651,-0.16683435274834318
robbery,CSP,39,-8.468578841683101,-8.482993132408001,-0.17571161986196654
robbery,CSP,40,-8.458620927685178,-8.458620927685178,0.112818861978616
robbery,CSP,41,-8.450020057927038,-8.393800515505184,0.0954513139505376
robbery,CSP,42,-8.442323884328752,-8.407406345416668,0.026078046023620332
robbery,CSP,43,-8.435080058810394,-8.449494349535293,0.02676055706447524
robbery,PFA,0,-8.887091476066928,-8.887091476066928,0.07918218757459912
robbery,PFA,1,-8.828100609956646,-8.76293878344058,0.010322806442944926
robbery,PFA,2,-8.769682725868385,-8.732620013527624,0.02219397801989904
robbery,PFA,3,-8.712410805824168,-8.731613374005976,-0.004699486948182804
robbery,PFA,4,-8.656857831846017,-8.656857831846017,-0.11266260093583852
robbery,PFA,5,-8.603596785955947,-8.538434959439881,-0.07375857431001755
robbery,PFA,6,-8.55320065017598,-8.51613793783522,-0.02805905632052984
robbery,PFA,7,-8.506242406528143,-8.52544497470995,0.009928505858989828
robbery,PFA,8,-8.463295037034452,-8.463295037034452,0.01809552223531596
robbery,PFA,9,-8.424929240030073,-8.359767413514007,-0.03736378177399594
robbery,PFA,10,-8.391626935523565,-8.354564223182804,0.0203153621715386
robbery,PFA,11,-8.363754717337168,-8.382957285518975,-0.013469422652183125
robbery,PFA,12,-8.341671471849967,-8.341671471849967,0.020204360773351467
robbery,PFA,13,-8.325736085441056,-8.26057425892499,0.011043759174528735
robbery,PFA,14,-8.316307444489528,-8.279244732148767,0.07101634069975724
robbery,PFA,15,-8.313744435374469,-8.332947003556276,0.09949919486886015
robbery,PFA,16,-8.318405944474971,-8.318405944474971,0.07108068276507175
robbery,PFA,17,-8.330650858170127,-8.265489031654061,0.02618715640964398
robbery,PFA,18,-8.350620138179323,-8.313557425838564,0.09944801163595876
robbery,PFA,19,-8.376844146783824,-8.396046714965632,0.09930288651640289
robbery,PFA,20,-8.407131370829633,-8.407131370829633,-0.32884084356493465
robbery,PFA,21,-8.439286892089939,-8.374125065573873,-0.01827083150908524
robbery,PFA,22,-8.471115792337937,-8.434053079997176,-0.07984835898600123
robbery,PFA,23,-8.500423153346814,-8.519625721528621,-0.20818099363374837
robbery,PFA,24,-8.525014056889763,-8.525014056889763,-0.04695311637623661
robbery,PFA,25,-8.542693584739979,-8.477531758223913,0.011017379201834812
robbery,PFA,26,-8.551272069273914,-8.514209356933153,0.0425217268819339
robbery,PFA,27,-8.549672970760435,-8.568875538942242,0.0742050579051503
robbery,PFA,28,-8.539303284813245,-8.539303284813245,0.1133660870262893
robbery,PFA,29,-8.521906045655083,-8.456744219139017,0.05609465510069062
robbery,PFA,30,-8.499224287508678,-8.462161575167917,0.03641899325827672
robbery,PFA,31,-8.473001044596767,-8.492203612778574,0.10578386191664262
robbery,PFA,32,-8.444979351142086,-8.444979351142086,0.05798287836977209
robbery,PFA,33,-8.416902241367367,-8.351740414851301,0.0014260428856075265
robbery,PFA,34,-8.390512749495345,-8.353450037154584,-0.042671546627282446
robbery,PFA,35,-8.367473881078444,-8.386676449260252,-0.014794950089829022
robbery,PFA,36,-8.348251175639234,-8.348251175639234,0.01487319901581304
robbery,PFA,37,-8.332388360979289,-8.267226534463223,-0.07469727008123335
robbery,PFA,38,-8.319405452701574,-8.282342740360813,-0.15547226569754824
robbery,PFA,39,-8.308822466409046,-8.328025034590853,-0.1815477671454612
robbery,PFA,40,-8.300159417704668,-8.300159417704668,0.10585470390004213
robbery,PFA,41,-8.292936322191407,-8.227774495675341,0.08496432052528585
robbery,PFA,42,-8.28667319547222,-8.249610483131459,0.02093403747391595
robbery,PFA,43,-8.280890053150072,-8.30009262133188,0.03882556379905044
robbery_business,CSP,0,-11.170895747785334,-11.170895747785334,0.058594916123080085
robbery_business,CSP,1,-11.117968954362961,-11.10383182712564,0.018218061262799335
robbery_business,CSP,2,-11.065684499517369,-10.954006212932754,0.04168333821610291
robbery_business,CSP,3,-11.014684721825352,-10.943851685767259,0.08539400206823251
robbery_business,CSP,4,-10.965611959863695,-10.965611959863695,-0.1782046148529261
robbery_business,CSP,5,-10.919108552209183,-10.904971424971862,-0.13658849863727218
robbery_business,CSP,6,-10.8758168374386,-10.764138550853986,-0.03949540021764413
robbery_business,CSP,7,-10.836379154128736,-10.765546118070642,0.07009913721644352
robbery_business,CSP,8,-10.801437840856375,-10.801437840856375,-0.026711143453187428
robbery_business,CSP,9,-10.771632023349358,-10.757494896112037,-0.09749983065476324
robbery_business,CSP,10,-10.747475927832783,-10.635797641248168,0.06249776991897254
robbery_business,CSP,11,-10.729321531660014,-10.65848849560192,0.10193339387927466
robbery_business,CSP,12,-10.717509968819224,-10.717509968819224,-0.012850657641306535
robbery_business,CSP,13,-10.712382373298587,-10.698245246061266,-0.026435866050297303
robbery_business,CSP,14,-10.714279879086277,-10.602601592501662,0.12893972106509086
robbery_business,CSP,15,-10.723543620170465,-10.652710584112373,0.03998212690503069
robbery_business,CSP,16,-10.740514730539333,-10.740514730539333,0.05970876683412192
robbery_business,CSP,17,-10.765534344181047,-10.751397216943728,-0.016155866536859825
robbery_business,CSP,18,-10.798687689447064,-10.687009402862449,0.15772980314706897
robbery_business,CSP,19,-10.838168692092427,-10.767335656034335,0.12798152751215622
robbery_business,CSP,20,-10.88132359045055,-10.88132359045055,-0.29313808505407885
robbery_business,CSP,21,-10.925494624329264,-10.911357497091943,-0.09264959947543826
robbery_business,CSP,22,-10.968024033536395,-10.856345746951778,-0.07609179656529988
robbery_business,CSP,23,-11.00625405787978,-10.935421021821687,-0.15866139356664377
robbery_business,CSP,24,-11.037526937167252,-11.037526937167252,-0.12724686408253116
robbery_business,CSP,25,-11.059184911206643,-11.045047783969322,-0.011060772988013003
robbery_business,CSP,26,-11.068574113264122,-10.956895826679505,0.02381828363210591
robbery_business,CSP,27,-11.063866089773104,-10.993033053715012,0.15129563521255882
robbery_business,CSP,28,-11.045073992959969,-11.045073992959969,0.13394957215024433
robbery_business,CSP,29,-11.012460156384611,-10.99832302914729,0.06732436447526349
robbery_business,CSP,30,-10.966286913606913,-10.854608627022298,0.04163431796323329
robbery_business,CSP,31,-10.906816598186772,-10.83598356212868,0.10391670763401183
robbery_business,CSP,32,-10.834311543684072,-10.834311543684072,0.007228439428107788
robbery_business,CSP,33,-10.749034083658703,-10.734896956421384,0.023945764154793756
robbery_business,CSP,34,-10.651246551670557,-10.53956826508594,-0.015481483411982208
robbery_business,CSP,35,-10.541252667617789,-10.470419631559695,-0.058551464697813006
robbery_business,CSP,36,-10.419975413645224,-10.419975413645224,0.036655701484295526
robbery_business,CSP,37,-10.288814481201435,-10.274677353964114,-0.06501734876714226
robbery_business,CSP,38,-10.149181824353736,-10.037503537769119,-0.29655861342567563
robbery_business,CSP,39,-10.00248939716945,-9.931656361111356,-0.32663110653471983
robbery_business,CSP,40,-9.850149153715895,-9.850149153715895,0.322950210218208
robbery_business,CSP,41,-9.693573048060383,-9.679435920823064,0.3196497446085264
robbery_business,CSP,42,-9.534173034270237,-9.422494747685622,-0.014269302190943257
robbery_business,CSP,43,-9.373361066412775,-9.302528030354683,-0.11413192519188838
robbery_business,PFA,0,-11.154478744807015,-11.154478744807015,0.08455940017847545
robbery_business,PFA,1,-11.097467425540993,-11.097800260221005,0.026306216809788098
robbery_business,PFA,2,-11.041181550677502,-10.924546686213668,0.02483371841086666
robbery_business,PFA,3,-10.986346564619069,-10.904608634563795,0.07260338812470957
robbery_business,PFA,4,-10.933687911768237,-10.933687911768237,-0.1960224118952494
robbery_business,PFA,5,-10.883931036527526,-10.884263871207539,-0.16856963148814433
robbery_business,PFA,6,-10.837801383299473,-10.72116651883564,-0.011835831806505223
robbery_business,PFA,7,-10.796024396486606,-10.714286466431332,0.07432975865241653
robbery_business,PFA,8,-10.759325520491462,-10.759325520491462,-0.007596347040122266
robbery_business,PFA,9,-10.728426507026775,-10.728759341706787,-0.10914558046255395
robbery_business,PFA,10,-10.703905554489754,-10.587270690025921,0.05644782861869704
robbery_business,PFA,11,-10.686154380443265,-10.60441645038799,0.09556240729262531
robbery_business,PFA,12,-10.675552239622137,-10.675552239622137,-0.0076482090911035635
robbery_business,PFA,13,-10.672478386761204,-10.672811221441217,-0.02134796602007641
robbery_business,PFA,14,-10.677312076595298,-10.560677212131464,0.11403553236020696
robbery_business,PFA,15,-10.690432563859243,-10.60869463380397,0.09046501001936881
robbery_business,PFA,16,-10.712219103287875,-10.712219103287875,0.05362129137115443
robbery_business,PFA,17,-10.743050949616022,-10.743383784296034,-0.019662276474668196
robbery_business,PFA,18,-10.783012479542187,-10.666377615078353,0.16791602973075545
robbery_business,PFA,19,-10.830008736777632,-10.748270806722358,0.15575362073361285
robbery_business,PFA,20,-10.880967981538282,-10.880967981538282,-0.31488040830760106
robbery_business,PFA,21,-10.932813866570742,-10.933146701250754,-0.10228078164127961
robbery_business,PFA,22,-10.982470044621612,-10.865835180157779,-0.07613874194282338
robbery_business,PFA,23,-11.026860168437503,-10.945122238382229,-0.2078692489201367
robbery_business,PFA,24,-11.062907890765022,-11.062907890765022,-0.16289772776308367
robbery_business,PFA,25,-11.087536864350774,-11.087869699030787,-0.035143887585327035
robbery_business,PFA,26,-11.097675591313788,-10.981040726849955,0.053179582335056354
robbery_business,PFA,27,-11.091280640727346,-11.00954271067207,0.1639920704474893
robbery_business,PFA,28,-11.06860233482209,-11.06860233482209,0.14343044452062773
robbery_business,PFA,29,-11.030201355663909,-11.030534190343921,0.11268026422730619
robbery_business,PFA,30,-10.97663838531869,-10.860003520854857,0.07362284789716121
robbery_business,PFA,31,-10.90847410585232,-10.826736175797047,0.10301623339716948
robbery_business,PFA,32,-10.826269199330687,-10.826269199330687,0.006365453375292446
robbery_business,PFA,33,-10.73058434781968,-10.730917182499692,0.006561220089202732
robbery_business,PFA,34,-10.62198023338518,-10.505345368921347,-0.02642521899030451
robbery_business,PFA,35,-10.501048148316515,-10.419310218261241,-0.04479729289035204
robbery_business,PFA,36,-10.368837404542523,-10.368837404542523,0.02050248314957192
robbery_business,PFA,37,-10.226749898417514,-10.227082733097527,-0.049633991510441726
robbery_business,PFA,38,-10.07619659599164,-9.959561731527806,-0.3382208996131599
robbery_business,PFA,39,-9.91858846331504,-9.836850533259765,-0.37065383971015675
robbery_business,PFA,40,-9.755336466437857,-9.755336466437857,0.3610528587147583
robbery_business,PFA,41,-9.58785157141024,-9.588184406090253,0.341775832736626
robbery_business,PFA,42,-9.417544744282338,-9.300909879818505,-0.02137841732302533
robbery_business,PFA,43,-9.245826951104288,-9.164089021049014,-0.1085535168426662
robbery_personal,CSP,0,-9.199608895627543,-9.199608895627543,0.07012797747328586
robbery_personal,CSP,1,-9.140230781741835,-9.07979975668157,-0.009419453759863831
robbery_personal,CSP,2,-9.08135104819703,-9.053855573122286,0.035654001466492405
robbery_personal,CSP,3,-9.023468075334035,-9.042824003674511,-0.013162483532307015
robbery_personal,CSP,4,-8.967080243493754,-8.967080243493754,-0.09277747074301369
robbery_personal,CSP,5,-8.912685933017096,-8.852254907956832,-0.04454952533819068
robbery_personal,CSP,6,-8.860783524244958,-8.833288049170216,-0.019206765641019957
robbery_personal,CSP,7,-8.811871397518253,-8.831227325858727,-0.014248616945206304
robbery_personal,CSP,8,-8.76644793317788,-8.76644793317788,0.02378373345440987
robbery_personal,CSP,9,-8.725012004231296,-8.664580979171033,-0.02621029770257358
robbery_personal,CSP,10,-8.688081636098058,-8.660586161023316,0.013674957672810685
robbery_personal,CSP,11,-8.65619973385846,-8.675555662198933,-0.0411435099716058
robbery_personal,CSP,12,-8.629910865342396,-8.629910865342396,0.035513225976619885
robbery_personal,CSP,13,-8.609759598379766,-8.549328573319503,0.020951731243261693
robbery_personal,CSP,14,-8.596290500800468,-8.568795025725723,0.041199013670031856
robbery_personal,CSP,15,-8.590048140434396,-8.60940406877487,0.0919574356466339
robbery_personal,CSP,16,-8.59157708511145,-8.59157708511145,0.06712178999418136
robbery_personal,CSP,17,-8.601421902661526,-8.540990877601264,0.04058771493201399
robbery_personal,CSP,18,-8.619875068730254,-8.592379593655512,0.07616354174608082
robbery_personal,CSP,19,-8.64536594016388,-8.664721868504353,0.08754486369483046
robbery_personal,CSP,20,-8.67548881844826,-8.67548881844826,-0.31529402538653495
robbery_personal,CSP,21,-8.707834066128866,-8.647403041068603,0.012520097826903692
robbery_personal,CSP,22,-8.73999204575118,-8.712496570676437,-0.06879937476340706
robbery_personal,CSP,23,-8.769553119860669,-8.788909048201145,-0.20458475029967046
robbery_personal,CSP,24,-8.794107651002811,-8.794107651002811,-0.016496408251131623
robbery_personal,CSP,25,-8.811246001723081,-8.750814976662818,0.007653248827338739
robbery_personal,CSP,26,-8.818565257536704,-8.79106978246196,0.03566621565433659
robbery_personal,CSP,27,-8.815087773546674,-8.83444370188715,0.056555220439913
robbery_personal,CSP,28,-8.803015869549435,-8.803015869549435,0.11315384420714183
robbery_personal,CSP,29,-8.784982135405663,-8.7245511103454,0.044831570122607585
robbery_personal,CSP,30,-8.763619160976026,-8.736123685901283,0.01627942334151162
robbery_personal,CSP,31,-8.741559536121205,-8.760915464461679,0.09476496275638467
robbery_personal,CSP,32,-8.721435850701871,-8.721435850701871,0.06093984934269354
robbery_personal,CSP,33,-8.705880694578699,-8.645449669518436,-0.0031353518991213596
robbery_personal,CSP,34,-8.697526657612364,-8.67003118253762,-0.044872091231908426
robbery_personal,CSP,35,-8.698865984007785,-8.718221912348259,-0.0068081070482867625
robbery_personal,CSP,36,-8.710290931120813,-8.710290931120813,0.003912773911804885
robbery_personal,CSP,37,-8.730577182272501,-8.670146157212237,-0.07519642259975422
robbery_personal,CSP,38,-8.758458836885897,-8.730963361811153,-0.10482222024133384
robbery_personal,CSP,39,-8.792669994384047,-8.812025922724521,-0.10630797316447824
robbery_personal,CSP,40,-8.831944754190003,-8.831944754190003,0.04536526882774275
robbery_personal,CSP,41,-8.875017215726814,-8.81458619066655,0.03181092623698302
robbery_personal,CSP,42,-8.920621478417525,-8.89312600334278,0.024257806137811685
robbery_personal,CSP,43,-8.96749164168519,-8.986847570025663,0.05551231824013694
robbery_personal,PFA,0,-9.006644706051866,-9.006644706051866,0.07856431359331088
robbery_personal,PFA,1,-8.948694344440193,-8.875872026021488,0.011704151070786172
robbery_personal,PFA,2,-8.891248936107225,-8.856652667714005,0.01846554073098162
robbery_personal,PFA,3,-8.834813434331664,-8.855071599458874,-0.02736214453707767
robbery_personal,PFA,4,-8.779892792392214,-8.779892792392214,-0.09445615081806691
robbery_personal,PFA,5,-8.726991963567578,-8.654169645148873,-0.05395707177223181
robbery_personal,PFA,6,-8.67661590113646,-8.64201963274324,-0.03033345580909849
robbery_personal,PFA,7,-8.629269558377562,-8.649527723504772,-0.005915401122153312
robbery_personal,PFA,8,-8.585457888569588,-8.585457888569588,0.03364074342781511
robbery_personal,PFA,9,-8.545685935311687,-8.472863616892981,-0.025811248355655195
robbery_personal,PFA,10,-8.510462253410237,-8.475865985017018,0.01487790369232981
robbery_personal,PFA,11,-8.480299958854003,-8.500558123981213,-0.036303797965652015
robbery_personal,PFA,12,-8.455712472463246,-8.455712472463246,0.029202590553863338
robbery_personal,PFA,13,-8.437213215058227,-8.364390896639522,0.01824701031712825
robbery_personal,PFA,14,-8.425315607459208,-8.390719339065988,0.05820760413536806
robbery_personal,PFA,15,-8.420533070486451,-8.440791235613661,0.0933194904860627
robbery_personal,PFA,16,-8.423379024960216,-8.423379024960216,0.07361370078255042
robbery_personal,PFA,17,-8.434366891700765,-8.36154457328206,0.030661255013193306
robbery_personal,PFA,18,-8.453759864051055,-8.419163595657835,0.08529016659352162
robbery_personal,PFA,19,-8.479971797904598,-8.500229963031808,0.08881715907146265
robbery_personal,PFA,20,-8.510587670636333,-8.510587670636333,-0.32581603136934617
robbery_personal,PFA,21,-8.543188549816868,-8.470366231398163,-0.0028978332220484836
robbery_personal,PFA,22,-8.575355503016818,-8.540759234623598,-0.07596057330830014
robbery_personal,PFA,23,-8.604669597806785,-8.624927762933995,-0.20698768280510915
robbery_personal,PFA,24,-8.628711901757379,-8.628711901757379,-0.023265702746918675
robbery_personal,PFA,25,-8.645063482439209,-8.572241164020504,0.024504372666920213
robbery_personal,PFA,26,-8.651312270486278,-8.616716002093058,0.04840439756324822
robbery_personal,PFA,27,-8.646501165972095,-8.666759331099305,0.0627778773406253
robbery_personal,PFA,28,-8.632919297955484,-8.632919297955484,0.11395355942173184
robbery_personal,PFA,29,-8.613295031552479,-8.540472713133774,0.044522396652958075
robbery_personal,PFA,30,-8.590356731879114,-8.555760463485894,0.0230118879155393
robbery_personal,PFA,31,-8.566832764051423,-8.587090929178633,0.08573082400099293
robbery_personal,PFA,32,-8.545451493185436,-8.545451493185436,0.05322271572569822
robbery_personal,PFA,33,-8.52894128439719,-8.456118965978485,-0.013131642056227626
robbery_personal,PFA,34,-8.520030502802715,-8.485434234409498,-0.05628952176450283
robbery_personal,PFA,35,-8.521301491329593,-8.541559656456803,-0.012808973191469905
robbery_personal,PFA,36,-8.533151668307706,-8.533151668307706,0.01736486397693973
robbery_personal,PFA,37,-8.55429649278507,-8.481474174366365,-0.058400039258444704
robbery_personal,PFA,38,-8.583408157976077,-8.548811889582858,-0.09046632242266245
robbery_personal,PFA,39,-8.619158857095117,-8.639417022222327,-0.10886365585607692
robbery_personal,PFA,40,-8.660220783356586,-8.660220783356586,0.039543017192161134
robbery_personal,PFA,41,-8.705266129974875,-8.63244381155617,0.024630944257839786
robbery_personal,PFA,42,-8.752967090164379,-8.71837082177116,0.009751245481640405
robbery_personal,PFA,43,-8.80199585713949,-8.8222540222667,0.06739970544878539
sexual_assault,CSP,0,-8.849361552602835,-8.849361552602835,0.08358924310192037
sexual_assault,CSP,1,-8.784561193032635,-8.774825971982441,0.026410512477819295
sexual_assault,CSP,2,-8.72112589276052,-8.720958143830565,0.010647749992392317
sexual_assault,CSP,3,-8.660420711084564,-8.688990083176687,0.009725406962895663
sexual_assault,CSP,4,-8.603810707302852,-8.603810707302852,-0.06546233200694558
sexual_assault,CSP,5,-8.552660940713464,-8.54292571966327,-0.09860420616092845
sexual_assault,CSP,6,-8.508336470614482,-8.508168721684527,-0.07746428327773539
sexual_assault,CSP,7,-8.472202356303987,-8.50077172839611,-0.058250143175157615
sexual_assault,CSP,8,-8.44562365708006,-8.44562365708006,-0.010306942017272164
sexual_assault,CSP,9,-8.42992329847302,-8.420188077422825,-0.016593142830648167
sexual_assault,CSP,10,-8.424786255791481,-8.424618506861526,0.03373570173001815
sexual_assault,CSP,11,-8.427769749072132,-8.456339121164255,-0.0004022549437420677
sexual_assault,CSP,12,-8.436288796885465,-8.436288796885465,0.06646761931000354
sexual_assault,CSP,13,-8.447758417801971,-8.438023196751779,0.0961877906993102
sexual_assault,CSP,14,-8.459593630392147,-8.459425881462192,0.0686845064710752
sexual_assault,CSP,15,-8.46920945322648,-8.497778825318605,0.07431217923110514
sexual_assault,CSP,16,-8.47402090487547,-8.47402090487547,0.08835065252035477
sexual_assault,CSP,17,-8.47144300390961,-8.461707782859415,0.030770266469833694
sexual_assault,CSP,18,-8.459282567510632,-8.459114818580675,0.03092345350911655
sexual_assault,CSP,19,-8.43824204947149,-8.466811421563616,0.078713525502963
sexual_assault,CSP,20,-8.410321736484885,-8.410321736484885,-0.35341686545376666
sexual_assault,CSP,21,-8.377528037096807,-8.367792816046613,-0.03960819809804849
sexual_assault,CSP,22,-8.341867359853259,-8.341699610923303,-0.1438258152735193
sexual_assault,CSP,23,-8.305346113300235,-8.333915485392358,-0.19806356775107517
sexual_assault,CSP,24,-8.26997070598373,-8.26997070598373,0.06673227313937156
sexual_assault,CSP,25,-8.237747546449745,-8.22801232539955,0.04698210212673127
sexual_assault,CSP,26,-8.210679198109847,-8.210511449179892,0.1293032886910301
sexual_assault,CSP,27,-8.18995305587726,-8.218522427969384,0.07484555457827444
sexual_assault,CSP,28,-8.174937766081625,-8.174937766081625,0.10003777456298278
sexual_assault,CSP,29,-8.164755886449305,-8.15502066539911,0.031412439411281114
sexual_assault,CSP,30,-8.158529974706667,-8.158362225776711,0.004324701617756783
sexual_assault,CSP,31,-8.155382588580078,-8.183951960672204,0.040052046428648014
sexual_assault,CSP,32,-8.154436285795903,-8.154436285795903,0.0055075400467732545
sexual_assault,CSP,33,-8.154813624080507,-8.145078403030315,-0.04213599562551156
sexual_assault,CSP,34,-8.155637161160259,-8.155469412230302,-0.03674700217683176
sexual_assault,CSP,35,-8.156064317094298,-8.184633689186422,-0.046621498898324336
sexual_assault,CSP,36,-8.155774155735912,-8.155774155735912,-0.001203078081967054
sexual_assault,CSP,37,-8.154847303364088,-8.145112082313894,-0.046614213650923636
sexual_assault,CSP,38,-8.153374715837884,-8.153206966907927,-0.004887033965695435
sexual_assault,CSP,39,-8.151447349016365,-8.180016721108489,-0.0003914240859070197
sexual_assault,CSP,40,-8.149156158758593,-8.149156158758593,0.018571791813849416
sexual_assault,CSP,41,-8.146592100923632,-8.136856879873438,0.013096789911905632
sexual_assault,CSP,42,-8.143846131370545,-8.143678382440589,-0.013558384135790117
sexual_assault,CSP,43,-8.141009205958396,-8.169578578050519,0.02535173198508291
sexual_assault,PFA,0,-8.788652401085603,-8.788652401085603,0.09433549010981158
sexual_assault,PFA,1,-8.726164898238475,-8.71262773251454,0.03500412129060703
sexual_assault,PFA,2,-8.664964551269568,-8.663552051514667,0.002568820437913088
sexual_assault,PFA,3,-8.606338516057107,-8.637994540857417,0.003953596365543485
sexual_assault,PFA,4,-8.551573948479314,-8.551573948479314,-0.07393302938404779
sexual_assault,PFA,5,-8.501958004414409,-8.488420838690473,-0.11012959325696475
sexual_assault,PFA,6,-8.458777839740618,-8.457365339985715,-0.07527078234397391
sexual_assault,PFA,7,-8.42332061033616,-8.45497663513647,-0.05913070719163099
sexual_assault,PFA,8,-8.396873472079259,-8.396873472079259,-0.008549974041585234
sexual_assault,PFA,9,-8.380684040995744,-8.367146875271809,-0.019084782680554108
sexual_assault,PFA,10,-8.374462821349594,-8.373050321594693,0.03744686642472632
sexual_assault,PFA,11,-8.375923554858863,-8.407579579659172,0.008848701062023876
sexual_assault,PFA,12,-8.382646536239767,-8.382646536239767,0.06809620927113144
sexual_assault,PFA,13,-8.392212060208523,-8.378674894484588,0.09852563559092067
sexual_assault,PFA,14,-8.40220042148135,-8.40078792172645,0.069465795503871
sexual_assault,PFA,15,-8.410191914774462,-8.441847939574771,0.07852684438589567
sexual_assault,PFA,16,-8.413766834804079,-8.413766834804079,0.09397741261481617
sexual_assault,PFA,17,-8.410505476286419,-8.396968310562483,0.02880105909853921
sexual_assault,PFA,18,-8.398350344563893,-8.39693784480899,0.03458520166818431
sexual_assault,PFA,19,-8.377920907888143,-8.409576932688452,0.07761149672973143
sexual_assault,PFA,20,-8.351036457210089,-8.351036457210089,-0.36362822129599237
sexual_assault,PFA,21,-8.319521943021677,-8.305984777297741,-0.04882569093167062
sexual_assault,PFA,22,-8.285202315814855,-8.283789816059954,-0.15054255451174187
sexual_assault,PFA,23,-8.249902526081577,-8.281558550881886,-0.20352958736817467
sexual_assault,PFA,24,-8.215447524313793,-8.215447524313793,0.06459733851966656
sexual_assault,PFA,25,-8.183662261003452,-8.170125095279516,0.05150595836439054
sexual_assault,PFA,26,-8.1563683117281,-8.154955811973199,0.14222271531003944
sexual_assault,PFA,27,-8.134671770211693,-8.166327795012002,0.08271205946211173
sexual_assault,PFA,28,-8.118082395665226,-8.118082395665226,0.10333300009703683
sexual_assault,PFA,29,-8.105893952777853,-8.092356787053918,0.036052690862691646
sexual_assault,PFA,30,-8.097400206238728,-8.095987706483827,0.0033410229163641984
sexual_assault,PFA,31,-8.091894920737008,-8.123550945537318,0.035770323790336414
sexual_assault,PFA,32,-8.088671860961849,-8.088671860961849,-0.002219584067104224
sexual_assault,PFA,33,-8.087024791602403,-8.073487625878467,-0.048695051441409086
sexual_assault,PFA,34,-8.086247477347825,-8.084834977592923,-0.04336429528401069
sexual_assault,PFA,35,-8.085659605390545,-8.117315630190854,-0.049972078440671946
sexual_assault,PFA,36,-8.084968740379333,-8.084968740379333,0.00721291387970387
sexual_assault,PFA,37,-8.084181035796938,-8.070643870073003,-0.031490623278373854
sexual_assault,PFA,38,-8.08331032586781,-8.081897826112908,-0.004790920874804208
sexual_assault,PFA,39,-8.082370444816407,-8.114026469616716,-0.0025546554929135753
sexual_assault,PFA,40,-8.081375226867186,-8.081375226867186,0.01578209488919847
sexual_assault,PFA,41,-8.080338506244598,-8.066801340520662,0.00931543716223511
sexual_assault,PFA,42,-8.079274117173101,-8.0778616174182,-0.014442817552250128
sexual_assault,PFA,43,-8.07819589387715,-8.109851918677458,0.027147373791295896
shoplifting,CSP,0,-6.714418816611784,-6.714418816611784,0.05686015267828271
shoplifting,CSP,1,-6.681258043904585,-6.654274358197521,-0.04341187810034875
shoplifting,CSP,2,-6.648909249985178,-6.652826600675094,-0.0018126707478775923
shoplifting,CSP,3,-6.618184413641348,-6.605278421390436,-0.022114231868794316
shoplifting,CSP,4,-6.58989551366089,-6.58989551366089,0.018823651272998107
shoplifting,CSP,5,-6.564854528831591,-6.537870843124527,-0.01878698935650753
shoplifting,CSP,6,-6.543873437941242,-6.547790788631158,-0.0062961811858176855
shoplifting,CSP,7,-6.527764219777633,-6.51485822752672,0.0005601405757256659
shoplifting,CSP,8,-6.517338853128554,-6.517338853128554,0.0248312469988957
shoplifting,CSP,9,-6.513397600174256,-6.486413914467193,-0.018055363187872903
shoplifting,CSP,10,-6.516285239977025,-6.5202025906669405,-0.025774918022131107
shoplifting,CSP,11,-6.525754862918555,-6.512848870667643,-0.046995408680376285
shoplifting,CSP,12,-6.541520015830114,-6.541520015830114,0.028631366628055543
shoplifting,CSP,13,-6.5632942455429655,-6.5363105598359015,-0.02426218780210476
shoplifting,CSP,14,-6.590791098888371,-6.594708449578286,-0.004745157248528988
shoplifting,CSP,15,-6.623724122697597,-6.610818130446685,0.040397645252567164
shoplifting,CSP,16,-6.661806863801906,-6.661806863801906,0.09303615733866302
shoplifting,CSP,17,-6.704752869032563,-6.677769183325499,0.09030243888174268
shoplifting,CSP,18,-6.752033163281762,-6.755950513971678,0.1332320741441512
shoplifting,CSP,19,-6.8013263827357475,-6.788420390484835,0.12644110904119388
shoplifting,CSP,20,-6.849507809657598,-6.849507809657598,-0.41903256130250893
shoplifting,CSP,21,-6.8934489369050835,-6.8664652511980195,-0.03369290749166041
shoplifting,CSP,22,-6.9300212573359845,-6.9339386080259,-0.024155992075741088
shoplifting,CSP,23,-6.956096263808075,-6.943190271557163,-0.15591404598566674
shoplifting,CSP,24,-6.968545449179133,-6.968545449179133,0.03081006856876215
shoplifting,CSP,25,-6.964240306306932,-6.937256620599868,0.04392411583190509
shoplifting,CSP,26,-6.940062801274624,-6.943980151964539,0.06635797264103004
shoplifting,CSP,27,-6.895115223944425,-6.882209231693513,0.05350269559825631
shoplifting,CSP,28,-6.833453699779972,-6.833453699779972,0.11833266365105241
